#"+ Scan (rt: 4.980-55.035 min, 8759 scans) PS_020822.D "
#Point,X(Thompsons),Y(Counts)
0,50.2,5652.93408203125
1,50.3,11.2032194137573
2,50.5,0.180614218115807
3,50.7,0.169996574521065
4,50.9,7.18460988998413
5,51.1,5676.84375
6,51.2,6319.64013671875
7,51.4,0.502568781375885
8,51.6,0.019636943936348
9,51.8,2.10834574699402
10,52.0,65.8715591430664
11,52.2,3467.56005859375
12,52.3,14.4505081176758
13,52.5,0.364767670631409
14,52.7,0.273318886756897
15,52.9,10.1306085586548
16,53.1,452.803283691406
17,53.2,474.945892333984
18,53.4,1.09498798847198
19,53.6,0.140655323863029
20,53.8,1.58819496631622
21,54.0,25.7426643371582
22,54.1,51.6963119506836
23,54.2,80.7819366455078
24,54.4,2.05754089355469
25,54.6,0.0514898970723152
26,54.8,0.988697350025177
27,55.0,65.8683624267578
28,55.1,406.400604248047
29,55.3,22.9040985107422
30,55.4,1.78296613693237
31,55.7,0.873273193836212
32,55.9,9.48133373260498
33,56.1,106.286674499512
34,56.2,84.3091659545898
35,56.4,5.28713321685791
36,56.6,0.370133578777313
37,56.8,1.98881149291992
38,57.0,45.2252540588379
39,57.2,230.789703369141
40,57.3,67.6377410888672
41,57.5,15.8535223007202
42,57.7,92.0647354125977
43,57.8,124.275604248047
44,58.1,482.520141601563
45,58.2,40.1811866760254
46,58.4,3.97956395149231
47,58.7,2.12410092353821
48,58.9,11.7454051971436
49,59.1,85.8305740356445
50,59.2,44.1327781677246
51,59.4,2.37732625007629
52,59.6,0.518552362918854
53,59.8,2.70316243171692
54,60.0,28.0267162322998
55,60.2,117.503143310547
56,60.3,4.22057294845581
57,60.4,0.919853866100311
58,60.7,0.702934145927429
59,60.9,10.1058340072632
60,61.1,571.053405761719
61,61.2,214.554397583008
62,61.4,1.18301177024841
63,61.7,0.729535341262817
64,61.9,13.3282337188721
65,62.1,1234.2333984375
66,62.2,735.1923828125
67,62.4,1.0496631860733
68,62.5,0.406324923038483
69,62.8,2.09681463241577
70,63.0,92.4421768188477
71,63.1,3772.42553710938
72,63.2,1682.75024414063
73,63.4,1.37983787059784
74,63.7,1.15172970294952
75,63.9,28.4394340515137
76,64.1,601.893798828125
77,64.2,441.448791503906
78,64.4,2.38155031204224
79,64.7,0.944628357887268
80,64.9,11.2654409408569
81,65.1,4480.72802734375
82,65.2,993.9892578125
83,65.4,1.17216575145721
84,65.7,0.932412385940552
85,65.9,11.8288621902466
86,66.1,278.327423095703
87,66.2,158.136093139648
88,66.4,1.67507708072662
89,66.5,0.710811734199524
90,66.8,3.31476187705994
91,67.0,55.3276634216309
92,67.1,187.100921630859
93,67.3,27.0744380950928
94,67.5,4.17833089828491
95,67.8,5.07672119140625
96,68.0,36.7842216491699
97,68.1,57.1632614135742
98,68.3,16.1918029785156
99,68.5,2.63637399673462
100,68.8,3.75704979896545
101,69.0,52.9005584716797
102,69.2,161.508392333984
103,69.3,51.7650413513184
104,69.6,131.330749511719
105,69.7,36.9493103027344
106,69.9,24.3332576751709
107,70.1,67.0363082885742
108,70.2,59.2315330505371
109,70.4,8.88605976104736
110,70.7,3.37310194969177
111,70.9,13.2857627868652
112,71.1,103.653839111328
113,71.2,76.1742172241211
114,71.4,3.41157674789429
115,71.6,1.05628490447998
116,71.9,5.14305305480957
117,72.1,22.7037334442139
118,72.2,22.4373779296875
119,72.4,0.965977847576141
120,72.6,0.125356778502464
121,72.8,1.0947597026825
122,73.0,97.7825088500977
123,73.1,1484.41674804688
124,73.3,9.7868480682373
125,73.4,0.75122731924057
126,73.7,0.295695841312408
127,73.9,18.5583972930908
128,74.1,3350.36596679688
129,74.2,293.858428955078
130,74.4,1.5931042432785
131,74.6,0.0711268410086632
132,74.9,14.8876581192017
133,75.1,2297.48413085938
134,75.2,983.752380371094
135,75.4,0.394793927669525
136,75.6,0.391597211360931
137,75.8,3.15618228912354
138,76.0,119.799751281738
139,76.1,4140.34814453125
140,76.3,17.838451385498
141,76.5,0.71012669801712
142,76.8,0.680899620056152
143,77.0,143.644714355469
144,77.1,16564.544921875
145,77.3,4.59892702102661
146,77.6,0.17056742310524
147,77.8,0.186550974845886
148,78.0,87.0993270874023
149,78.2,23919.798828125
150,78.3,9.44057559967041
151,78.5,0.0492065288126469
152,78.7,0.308368533849716
153,78.9,14.4893255233765
154,79.1,2676.70141601563
155,79.2,2052.9443359375
156,79.4,0.396163940429688
157,79.6,0.19488525390625
158,79.8,1.76469922065735
159,80.0,28.7040748596191
160,80.1,259.246490478516
161,80.3,9.85591983795166
162,80.5,0.58956503868103
163,80.7,0.759104907512665
164,80.9,28.834114074707
165,81.1,282.142364501953
166,81.2,129.047943115234
167,81.4,16.376184463501
168,81.6,37.2077865600586
169,81.8,54.7484855651855
170,82.0,66.5311126708984
171,82.2,111.433151245117
172,82.4,107.21509552002
173,82.6,756.74072265625
174,82.7,156.479736328125
175,83.0,91.7362747192383
176,83.1,115.118507385254
177,83.3,22.4628391265869
178,83.5,2.21863222122192
179,83.8,8.25596523284912
180,84.0,39.0255737304688
181,84.1,99.2544784545898
182,84.3,11.8551206588745
183,84.6,0.862655580043793
184,84.8,3.10126733779907
185,85.0,49.2347297668457
186,85.1,211.26806640625
187,85.2,69.3471832275391
188,85.4,2.54538178443909
189,85.7,1.00536596775055
190,85.9,14.5980138778687
191,86.1,503.241241455078
192,86.2,79.8006591796875
193,86.4,1.16485905647278
194,86.7,1.0792328119278
195,86.8,3.14191126823425
196,87.0,87.9432601928711
197,87.1,1013.72485351563
198,87.3,12.3716173171997
199,87.4,3.57015633583069
200,87.7,2.61981964111328
201,87.9,26.4895534515381
202,88.1,903.965637207031
203,88.2,278.959136962891
204,88.4,4.79666614532471
205,88.6,0.616394579410553
206,88.8,4.83708190917969
207,89.0,127.453475952148
208,89.1,5149.123046875
209,89.3,14.0212354660034
210,89.6,1.60931611061096
211,89.8,11.2992353439331
212,90.0,139.106292724609
213,90.1,219.642990112305
214,90.2,126.323440551758
215,90.4,1.00422418117523
216,90.6,0.0603950209915638
217,90.8,0.80774062871933
218,91.0,81.0461273193359
219,91.1,49986.84375
220,91.3,7.26304388046265
221,91.4,0.198881149291992
222,91.7,0.0267153792083263
223,91.9,10.0453252792358
224,92.1,4203.1572265625
225,92.2,1214.88342285156
226,92.4,0.963009476661682
227,92.7,0.465007424354553
228,92.9,8.87315940856934
229,93.1,207.960845947266
230,93.2,155.914596557617
231,93.4,11.0357351303101
232,93.6,19.4745979309082
233,93.8,30.0095901489258
234,94.0,43.3920555114746
235,94.1,61.0573120117188
236,94.4,53.638427734375
237,94.6,338.482818603516
238,94.7,725.386352539063
239,95.0,103.944969177246
240,95.2,113.910835266113
241,95.3,91.952392578125
242,95.6,180.869613647461
243,95.8,59.6447067260742
244,96.0,282.601898193359
245,96.1,817.190185546875
246,96.3,32.4054107666016
247,96.6,8.50439548492432
248,96.7,7.29169988632202
249,96.9,53.7648124694824
250,97.0,61.2942123413086
251,97.1,254.382690429688
252,97.3,24.1372299194336
253,97.5,3.72827959060669
254,97.8,6.78502130508423
255,97.9,15.7538528442383
256,98.1,625.330505371094
257,98.2,45.2281074523926
258,98.4,2.2592761516571
259,98.7,0.795182108879089
260,98.8,1.76812422275543
261,99.0,42.5066795349121
262,99.1,265.132781982422
263,99.3,10.5920763015747
264,99.4,4.24648952484131
265,99.6,0.985272288322449
266,99.8,6.19442844390869
267,100.0,51.0913352966309
268,100.2,349.696441650391
269,100.3,31.4571304321289
270,100.5,1.97111546993256
271,100.7,2.36682271957397
272,100.9,24.9873275756836
