#"+ Scan (rt: 0.088-65.997 min, 11533 scans) 190221_WL15_2.D "
#Point,X(Thompsons),Y(Counts)
0,50.1,87.3928756713867
1,50.2,328.082733154297
2,50.4,0.909130334854126
3,50.6,0.0511575490236282
4,50.8,0.114194050431252
5,51.0,12.8842449188232
6,51.2,550.995727539063
7,51.3,28.7036323547363
8,51.7,0.0237579122185707
9,51.9,0.852770328521729
10,52.1,45.6625328063965
11,52.2,229.460327148438
12,52.4,1.1663920879364
13,52.6,0.0989334955811501
14,52.8,0.090002603828907
15,53.0,7.4474983215332
16,53.1,65.5289154052734
17,53.2,316.080108642578
18,53.4,1.09685254096985
19,53.8,0.0726610571146011
20,54.0,8.57877349853516
21,54.2,265.273223876953
22,54.3,51.799617767334
23,54.4,3.45209407806396
24,54.6,0.0136131104081869
25,54.8,0.0163010489195585
26,55.0,3.1394259929657
27,55.2,1524.66662597656
28,55.3,99.1803512573242
29,55.7,0.0323419757187366
30,55.9,0.212260469794273
31,56.0,1.93505597114563
32,56.2,942.961791992188
33,56.3,105.741523742676
34,56.4,1.75947284698486
35,56.7,0.0590479485690594
36,57.0,1.54200983047485
37,57.2,2050.11474609375
38,57.3,168.002685546875
39,57.5,0.0813318267464638
40,57.7,0.0320818535983562
41,57.9,1.71152341365814
42,58.1,78.0617370605469
43,58.2,144.835861206055
44,58.4,1.32576084136963
45,58.6,0.150004342198372
46,58.8,0.28639554977417
47,58.9,0.923957347869873
48,59.1,22.7862663269043
49,59.2,17.8303127288818
50,59.3,5.56819581985474
51,59.5,0.045694962143898
52,59.7,0.083759643137455
53,59.8,0.0996271595358849
54,60.0,9.34119510650635
55,60.2,56.5976753234863
56,60.3,6.45668935775757
57,60.5,0.0467354543507099
58,60.8,0.119136393070221
59,61.0,3.92109608650208
60,61.2,32.1504364013672
61,61.3,2.34344911575317
62,61.4,0.327148169279099
63,61.8,0.0829792767763138
64,62.0,6.29428577423096
65,62.2,69.3275833129883
66,62.3,5.46527338027954
67,62.6,0.0743085071444511
68,62.8,0.181479230523109
69,63.0,13.7919015884399
70,63.2,248.746200561523
71,63.3,21.6381683349609
72,63.5,0.376918405294418
73,63.7,0.122691407799721
74,63.9,6.50715351104736
75,64.1,665.770568847656
76,64.2,109.341194152832
77,64.4,0.190323412418365
78,64.7,0.0150871416553855
79,64.9,1.7203676700592
80,65.1,115.74048614502
81,65.2,267.780181884766
82,65.4,0.988901436328888
83,65.6,0.0509841330349445
84,65.8,0.147663220763206
85,66.0,11.958553314209
86,66.1,64.7037200927734
87,66.2,100.744735717773
88,66.4,2.12971472740173
89,66.7,0.0578340403735638
90,67.0,4.3322639465332
91,67.2,704.276794433594
92,67.3,60.0290489196777
93,67.5,0.0331223458051682
94,67.9,0.314835697412491
95,68.1,65.7139511108398
96,68.2,278.470733642578
97,68.4,2.91320562362671
98,68.6,0.0455215461552143
99,68.8,0.0276597589254379
