#"+ Scan (rt: 0.088-65.997 min, 11533 scans) 091121_SP.D "
#Point,X(Thompsons),Y(Counts)
0,50.1,8218.3642578125
1,50.3,1.48521637916565
2,50.9,0.35532820224762
3,51.1,11834.884765625
4,51.2,2709.44287109375
5,51.5,0.042660191655159
6,51.7,0.0133529873564839
7,52.0,12.2798929214478
8,52.1,13180.0625
9,52.3,1.10274863243103
10,52.5,0.0422266535460949
11,52.8,0.0535853654146194
12,53.0,3.80672860145569
13,53.1,20360.212890625
14,53.3,0.505159080028534
15,53.4,0.0815052464604378
16,53.8,0.0744819194078445
17,54.0,1.96297585964203
18,54.1,24662.916015625
19,54.3,0.734501004219055
20,54.5,0.0244515743106604
21,54.8,0.0216769278049469
22,55.0,1.86846435070038
23,55.2,44451.73828125
24,55.3,0.411688208580017
25,56.0,2.1950056552887
26,56.2,28659.22265625
27,56.3,1.17410910129547
28,56.8,0.0182953272014856
29,57.0,1.43345189094543
30,57.2,26424.8828125
31,57.3,30.4548683166504
32,57.5,13.0935573577881
33,57.8,5.88025665283203
34,58.0,28.7302532196045
35,58.2,7235.14794921875
36,58.3,46.8143577575684
37,58.5,16.6760597229004
38,58.6,344.697998046875
39,58.9,12.9380035400391
40,59.0,82.9073944091797
41,59.1,10804.24609375
42,59.3,3.88025665283203
43,59.7,0.0741350874304771
44,60.0,66.1644821166992
45,60.1,10221.6064453125
46,60.3,0.186161443591118
47,60.8,0.035116620361805
48,61.0,94.8563232421875
49,61.1,4053.86108398438
50,61.2,502.091400146484
51,61.5,0.022110465914011
52,61.7,0.0528917014598846
53,61.9,4.00823736190796
54,62.1,3221.94677734375
55,62.2,444.556915283203
56,62.3,3.51547741889954
57,62.5,0.0541923195123672
58,62.7,0.0144801875576377
59,62.9,1.19240438938141
60,63.1,7456.791015625
61,63.2,918.361511230469
62,63.4,0.0976328775286674
63,63.7,0.0177750810980797
64,63.9,1.90913033485413
65,64.1,7307.15625
66,64.2,493.516693115234
67,64.4,0.0545391477644444
68,64.6,0.014566894620657
69,64.8,0.0367640666663647
70,65.0,9.92863941192627
71,65.1,14701.01171875
72,65.3,0.617012023925781
73,65.9,3.03875827789307
74,66.1,8955.6748046875
75,66.2,2483.75512695313
76,66.4,0.0306078214198351
77,66.8,0.0476892404258251
78,67.0,3.45660281181335
79,67.1,24003.6796875
80,67.3,0.607127368450165
81,67.8,0.0330356359481812
82,68.0,3.42772912979126
83,68.1,12845.5400390625
84,68.2,12563.20703125
85,68.4,0.0505505949258804
86,68.8,0.0917367562651634
87,69.0,2.73484778404236
88,69.2,29704.9453125
89,69.3,0.773692905902863
90,69.5,0.0786438882350922
91,69.7,0.0455215461552143
92,69.9,0.511662185192108
93,70.1,6038.08837890625
94,70.2,19937.232421875
95,70.4,0.192751228809357
96,70.8,0.0147403106093407
97,71.0,1.12754702568054
98,71.1,3232.92456054688
99,71.2,11771.787109375
100,71.4,0.083846352994442
101,71.5,0.0473424084484577
102,71.8,1.0261857509613
103,71.9,2.98075079917908
104,72.1,4651.9609375
105,72.2,4065.94604492188
106,72.4,2.12208437919617
107,72.8,0.0417064093053341
108,72.9,2.5560564994812
109,73.1,13249.84765625
110,73.2,1923.72082519531
111,73.8,0.0606953948736191
112,74.0,72.919189453125
113,74.1,4985.05224609375
114,74.3,0.847827970981598
115,74.5,0.0188155733048916
116,74.7,0.0403190851211548
117,74.9,1.26229083538055
118,75.1,4834.111328125
119,75.2,497.552154541016
120,75.4,0.0282667130231857
121,75.6,0.0228908341377974
122,75.8,0.208445325493813
123,76.0,122.233413696289
124,76.1,3287.52416992188
125,76.2,696.903503417969
126,76.4,0.279892474412918
127,76.9,0.363045185804367
128,77.1,16619.53125
129,77.2,1531.29553222656
130,77.5,0.0556663498282433
131,78.0,19.3610515594482
132,78.1,11681.90234375
133,78.3,0.620133519172668
134,78.8,0.0891355276107788
135,79.0,6.40700578689575
136,79.1,18987.455078125
137,79.3,0.308245897293091
138,79.4,0.0443943478167057
139,79.7,0.0174282491207123
140,79.9,0.859446823596954
141,80.1,12529.1171875
142,80.2,4984.52490234375
143,80.4,0.0978062972426414
144,81.0,5.86118078231812
145,81.1,23722.150390625
146,81.3,0.364779323339462
147,81.6,0.0172548331320286
148,81.9,0.620480358600616
149,82.1,10176.4541015625
150,82.2,11764.6748046875
151,82.4,0.257955431938171
152,82.7,0.0482961945235729
153,82.9,0.800312161445618
154,83.1,7208.4306640625
155,83.2,11833.138671875
156,83.4,0.234804481267929
157,83.6,0.0329489298164845
158,83.8,0.158328279852867
159,84.0,5.40379762649536
160,84.1,25659.7890625
161,84.3,1.6091216802597
162,84.5,0.0393652990460396
163,84.8,0.140726611018181
164,85.0,6.81349182128906
165,85.1,6933.70458984375
166,85.2,6902.71728515625
167,85.4,0.0658111497759819
168,85.6,0.0599150247871876
169,85.7,0.013092864304781
170,85.9,1.2498916387558
171,86.0,33.14306640625
172,86.2,7763.30859375
173,86.3,10.6576776504517
174,86.6,0.0267926827073097
175,86.9,2.17367553710938
176,87.1,3976.3701171875
177,87.2,799.539001464844
178,87.4,0.18199947476387
179,87.7,0.184340581297874
180,87.8,2.40761303901672
181,88.0,181.084716796875
182,88.1,1871.40539550781
183,88.3,11.9266452789307
184,88.5,0.20358969271183
185,88.7,0.198127120733261
186,88.9,4.2451229095459
187,89.1,7001.04833984375
188,89.2,742.024475097656
189,89.4,0.248851120471954
190,89.6,0.0378045625984669
191,89.8,2.02375793457031
192,90.0,95.3476943969727
193,90.1,6115.33349609375
194,90.3,18.0223712921143
195,90.9,0.447325080633163
196,91.1,26797.0859375
197,91.2,10629.3134765625
198,91.4,0.0564467199146748
199,91.6,0.0424000695347786
200,91.8,0.140293076634407
201,92.0,23.6022720336914
202,92.1,16191.021484375
203,92.3,1.78999388217926
204,92.7,0.0325153917074203
205,92.9,0.818954288959503
206,93.1,8509.0078125
207,93.2,4443.8056640625
208,93.4,0.248070746660233
209,93.8,0.284748107194901
210,94.0,16.6823024749756
211,94.1,17131.884765625
212,94.2,5111.13623046875
213,94.4,0.077776812016964
214,94.6,0.0287002511322498
215,94.8,0.227954566478729
216,95.0,4.97910356521606
217,95.1,13741.0078125
218,95.2,9570.0927734375
219,95.4,0.201508715748787
220,95.6,0.014566894620657
221,95.8,0.309459805488586
222,96.0,22.474552154541
223,96.1,18984.646484375
224,96.3,1.51053500175476
225,96.5,0.281886756420135
226,96.8,0.78652560710907
227,97.0,51.5954208374023
228,97.1,18905.71875
229,97.3,2.37761211395264
230,97.5,0.0416196994483471
231,97.6,0.0580941662192345
232,97.9,0.597589552402496
233,98.1,11884.5224609375
234,98.2,5839.33251953125
235,98.4,0.19951443374157
236,98.6,0.0431804396212101
237,98.9,1.04803609848022
238,99.1,8434.54296875
239,99.2,2853.43408203125
240,99.4,0.231336161494255
241,99.6,0.0287869591265917
242,99.8,0.226914077997208
243,100.0,100.608169555664
244,100.1,13745.384765625
245,100.3,6.79597663879395
246,100.4,0.62230122089386
247,100.6,0.0281800050288439
248,100.8,0.525968968868256
249,101.0,100.452178955078
250,101.1,4895.74365234375
251,101.3,3.51547741889954
252,101.5,0.0665048137307167
253,101.7,0.14402149617672
254,101.9,5.71429824829102
255,102.1,4253.19189453125
256,102.2,654.109924316406
257,102.4,0.431891083717346
258,102.6,0.111592821776867
259,102.8,0.493106722831726
260,103.0,116.446716308594
261,103.1,7050.42578125
262,103.3,2.04005885124207
263,103.5,0.205583974719048
264,103.8,0.86690366268158
265,104.0,74.6011428833008
266,104.1,8179.494140625
267,104.3,2.72808456420898
268,104.6,0.051764503121376
269,104.8,0.198994189500809
270,105.0,33.4558219909668
271,105.1,10609.19921875
272,105.3,1.9436399936676
273,105.6,0.0871412456035614
274,105.7,0.0965923890471458
275,105.9,3.32498049736023
276,106.1,6240.66455078125
277,106.2,3657.80883789063
278,106.4,0.484609395265579
279,106.6,0.135264024138451
280,106.9,2.21772313117981
281,107.1,18177.529296875
282,107.2,3944.66943359375
283,107.4,0.361311018466949
284,107.6,0.0789907202124596
285,107.8,0.442902982234955
286,108.0,18.1062164306641
287,108.1,18928.2421875
288,108.3,4.01057815551758
289,108.5,0.0860140472650528
290,108.8,0.215815484523773
291,109.0,13.4385671615601
292,109.2,17458.244140625
293,109.3,5.45296096801758
294,109.4,0.272002071142197
295,109.6,0.0133529873564839
296,109.8,0.338853716850281
297,110.0,18.004508972168
298,110.1,15002.2646484375
299,110.3,4.31630992889404
300,110.6,0.0856672152876854
301,110.8,0.317350208759308
