#"+ Scan (rt: 0.088-70.002 min, 11384 scans) EUCALYPTUSBARK_231108.D "
#Point,X(Thompsons),Y(Counts)
0,10.1,1.85479617118835
1,10.3,4.14827823638916
2,10.5,3.77319049835205
3,10.7,3.97918128967285
4,10.9,3.87078356742859
5,11.0,1.88237881660461
6,11.2,4.11006689071655
7,11.4,4.24516868591309
8,11.6,3.10242438316345
9,11.8,3.72276878356934
10,12.0,32.560173034668
11,12.2,322.077209472656
12,12.3,16.0375080108643
13,12.5,3.56351017951965
14,12.8,5.06175327301025
15,13.0,21.8713111877441
16,13.2,183.898284912109
17,13.3,8.45159912109375
18,14.2,7801.7109375
19,15.0,19.4833106994629
20,15.2,2084.45288085938
21,15.3,28.7626495361328
22,16.0,0.294096976518631
23,16.2,4869.85693359375
24,17.1,10122.357421875
25,18.2,42714.4296875
26,18.9,4.0848560333252
27,19.1,143.110412597656
28,19.2,160.768005371094
29,19.4,3.44606471061707
30,19.7,0.513966977596283
31,19.9,5.48875617980957
32,20.1,278.005615234375
33,20.2,123.616828918457
34,20.4,0.555692195892334
35,20.6,0.408468037843704
36,20.8,2.26098036766052
37,21.0,4.39845418930054
38,21.2,4.50184488296509
39,21.4,4.04822540283203
40,21.6,3.40741395950317
41,21.7,1.76414263248444
42,21.9,8.56886863708496
43,22.1,58.8984527587891
44,22.2,23.0863494873047
45,22.4,4.18455743789673
46,22.7,3.01466965675354
47,22.9,3.71178841590881
48,23.1,3.47013354301453
49,23.2,1.93236124515533
50,23.4,3.65425157546997
51,23.6,2.85330295562744
52,23.8,4.32774066925049
53,24.0,19.4786548614502
54,24.1,80.2213668823242
55,24.3,9.61252593994141
56,24.5,2.57159161567688
57,24.8,3.66619825363159
58,25.0,38.6806030273438
59,25.1,354.07421875
60,25.3,19.7189044952393
61,25.5,1.43227338790894
62,25.8,0.913826406002045
63,26.0,40.0570983886719
64,26.2,1908.29907226563
65,26.3,23.1894760131836
66,26.5,0.850579738616943
67,26.7,0.120080813765526
68,27.0,0.689564287662506
69,27.2,3439.7978515625
70,27.3,1.95080816745758
71,28.1,288769
72,29.0,7.05674648284912
73,29.1,12257.9228515625
74,29.8,0.360857337713242
75,30.0,50.0167770385742
76,30.1,1607.56811523438
77,30.3,15.5021963119507
78,30.5,1.0426914691925
79,30.8,1.14142656326294
80,31.0,13.7222414016724
81,31.1,4837.28515625
82,31.3,2.64801478385925
83,32.1,75505.6875
84,33.0,46.5803756713867
85,33.1,192.523986816406
86,33.3,15.8638439178467
87,33.5,1.3744729757309
88,33.8,1.93833446502686
89,34.0,133.316940307617
90,34.1,270.948089599609
91,34.3,8.34803199768066
92,34.6,0.509926199913025
93,34.8,6.2106466293335
94,35.0,69.8729782104492
95,35.1,103.288383483887
96,35.3,7.63220310211182
97,35.5,0.279427260160446
98,35.7,0.128865078091621
99,35.9,13.0094871520996
100,36.1,793.559204101563
101,36.2,76.5846786499023
102,36.5,0.0684293732047081
103,36.7,0.339775115251541
104,36.9,12.5028114318848
105,37.1,873.842407226563
106,37.2,195.600143432617
107,37.4,1.85172176361084
108,37.7,0.286893874406815
109,37.9,10.0484895706177
110,38.1,1691.865234375
111,38.2,358.084869384766
112,38.4,0.754216432571411
113,38.6,0.0122979618608952
114,38.8,0.0323260724544525
115,39.0,31.1636505126953
116,39.1,7170.74560546875
117,39.3,8.62491226196289
118,40.1,8381.9013671875
119,40.2,13.0126495361328
120,41.0,21.9580116271973
121,41.1,5981.2626953125
122,41.3,5.06447649002075
123,41.8,0.0861735790967941
124,42.0,56.6006660461426
125,42.1,5603.49169921875
126,42.3,6.60620164871216
127,42.6,0.0285488404333591
128,43.0,25.3576946258545
129,43.1,20923.150390625
130,43.3,6.31825351715088
131,44.1,32625.90625
132,44.2,31.3150043487549
133,44.8,0.0499824322760105
134,45.0,124.405044555664
135,45.1,7166.7744140625
136,45.3,1.33907234668732
137,45.7,0.516250848770142
138,45.9,20.4426383972168
139,46.1,689.023742675781
140,46.2,85.0815200805664
141,46.4,2.81658458709717
142,46.7,1.10628950595856
143,46.9,31.3901081085205
144,47.1,551.629455566406
145,47.2,86.5597305297852
146,47.4,2.19307804107666
147,47.7,3.55165147781372
148,47.9,29.0674629211426
149,48.1,382.375183105469
150,48.2,31.952564239502
151,48.4,4.12684488296509
152,48.6,0.582484185695648
153,48.8,5.5459418296814
154,49.0,91.2495574951172
155,49.1,379.003265380859
156,49.3,12.509838104248
157,49.5,0.465214341878891
158,49.7,0.413475066423416
159,49.9,10.6502103805542
160,50.1,2076.65600585938
161,50.2,236.905654907227
162,50.4,0.634750545024872
163,50.6,0.103566408157349
164,50.8,0.654251575469971
165,51.0,86.1823577880859
166,51.1,2720.32373046875
167,51.3,6.11823606491089
168,51.6,0.153812363743782
169,51.8,1.40293395519257
170,51.9,7.46864032745361
171,52.1,1398.39587402344
172,52.2,405.309112548828
173,52.4,1.22066056728363
174,52.6,0.187280386686325
175,52.9,5.43262481689453
176,53.1,3253.59814453125
177,53.2,485.091888427734
178,53.4,0.249912157654762
179,53.7,0.342410415410995
180,53.9,9.3176383972168
181,54.1,1614.18481445313
182,54.2,378.090911865234
183,54.4,1.05323255062103
184,54.6,0.0289002116769552
185,54.8,0.151001408696175
186,55.0,46.819221496582
187,55.1,6602.1787109375
188,55.3,4.02617692947388
189,55.5,0.0111560085788369
190,55.7,0.0717673897743225
191,55.9,5.99543237686157
192,56.1,2102.005859375
193,56.2,411.765533447266
194,56.4,1.26554811000824
195,56.6,0.175070270895958
196,56.8,0.272048503160477
197,57.0,46.7142486572266
198,57.1,4802.9365234375
199,57.3,15.502459526062
200,57.4,0.82115250825882
201,57.7,1.05955731868744
202,57.9,24.5698356628418
203,58.1,2518.26806640625
204,58.2,195.009140014648
205,58.4,2.33327484130859
206,58.5,1.50360155105591
207,58.8,4.16083955764771
208,59.0,121.275825500488
209,59.1,517.802856445313
210,59.3,17.0645637512207
211,59.5,0.616127908229828
212,59.8,1.51449406147003
213,60.0,137.407333374023
214,60.1,6462.03955078125
215,60.3,5.8796558380127
216,60.5,0.182624742388725
217,60.7,0.688246667385101
218,60.9,20.2899684906006
219,61.1,765.063842773438
220,61.2,136.874649047852
221,61.4,1.13606822490692
222,61.6,0.8336261510849
223,61.8,3.88545322418213
224,62.0,137.023803710938
225,62.1,668.109741210938
226,62.3,10.22496509552
227,62.5,0.404515117406845
228,62.7,0.504919171333313
229,62.9,13.3114900588989
230,63.1,1890.07092285156
231,63.2,207.885711669922
232,63.4,1.16040050983429
233,63.7,0.964072406291962
234,63.9,29.2817115783691
235,64.1,2354.18505859375
236,64.2,163.707214355469
237,64.4,1.38114893436432
238,64.7,0.229620516300201
239,64.9,8.84803199768066
240,65.0,92.713981628418
241,65.1,2401.16528320313
242,65.3,9.79330635070801
243,65.6,0.575895965099335
244,65.8,3.80692195892334
245,66.0,138.852508544922
246,66.1,1567.74047851563
247,66.3,11.6728744506836
248,66.5,0.481025993824005
249,66.8,0.958011269569397
250,67.0,81.5296936035156
251,67.1,2474.34155273438
252,67.3,10.2611560821533
253,67.5,0.204673230648041
254,67.7,0.323612093925476
255,67.9,10.6132287979126
256,68.1,1858.67199707031
257,68.2,292.690093994141
258,68.4,1.5849437713623
259,68.6,0.156886860728264
260,68.8,0.661103308200836
261,69.0,91.9475555419922
262,69.1,3904.4306640625
263,69.3,6.91321134567261
264,69.5,0.492006331682205
265,69.8,3.27143359184265
266,70.0,103.785842895508
267,70.1,1964.69323730469
268,70.3,18.9868240356445
269,70.5,1.55903017520905
270,70.8,2.31219244003296
271,71.0,122.716621398926
272,71.1,1647.67749023438
273,71.3,13.757905960083
274,71.6,0.892744183540344
275,71.8,4.37412166595459
276,72.0,107.563682556152
277,72.1,782.745239257813
278,72.3,18.1743679046631
279,72.5,0.425158113241196
280,72.8,0.050158116966486
281,73.0,127.392127990723
282,73.1,3414.83349609375
283,73.3,1.9976282119751
284,73.8,1.4194483757019
285,74.0,180.316055297852
286,74.1,1402.36682128906
287,74.3,10.4067115783691
288,74.5,0.111911453306675
289,74.6,0.169887557625771
290,74.9,17.2569389343262
291,75.1,694.202026367188
292,75.2,165.752639770508
293,75.4,1.70221364498138
294,75.7,1.26862263679504
295,75.9,33.2571144104004
296,76.1,477.943328857422
297,76.2,151.130264282227
298,76.4,1.88852775096893
299,76.6,0.0416373871266842
300,76.9,3.38677096366882
301,77.1,3733.73754882813
302,77.2,358.125
303,77.8,0.505446255207062
304,78.0,143.314208984375
