#"+ Scan (rt: 0.088-70.002 min, 11384 scans) BARLEYSTRAW300_20231020.D "
#Point,X(Thompsons),Y(Counts)
0,10.1,2.23682355880737
1,10.3,5.03092050552368
2,10.4,2.22338366508484
3,10.6,4.43183422088623
4,10.8,4.05639505386353
5,10.9,2.15600848197937
6,11.1,4.78689384460449
7,11.3,4.44342947006226
8,11.5,3.98673582077026
9,11.6,1.47013354301453
10,11.8,4.34188318252563
11,12.0,31.6338729858398
12,12.2,207.640365600586
13,12.3,17.6853485107422
14,12.6,3.89467668533325
15,12.8,5.73155307769775
16,13.0,17.9673233032227
17,13.2,57.8116645812988
18,13.3,3.68315172195435
19,14.2,9008.1640625
20,15.0,33.7305870056152
21,15.2,729.546020507813
22,15.3,35.120433807373
23,16.1,6460.89111328125
24,17.1,20469.88671875
25,18.1,86952.171875
26,18.9,4.54971885681152
27,19.1,108.892303466797
28,19.2,608.336853027344
29,19.4,4.07993698120117
30,19.6,0.330639481544495
31,19.8,0.887561500072479
32,20.0,79.3428497314453
33,20.1,421.200531005859
34,20.3,10.064037322998
35,20.5,0.273278295993805
36,20.7,1.11972939968109
37,20.9,3.51423048973083
38,21.1,4.97030925750732
39,21.2,4.15952205657959
40,21.5,3.30999660491943
41,21.7,3.47382283210754
42,21.9,8.88510227203369
43,22.1,55.567813873291
44,22.2,20.8264236450195
45,22.4,4.42955017089844
46,22.7,3.31298303604126
47,22.9,3.94395637512207
48,23.1,3.47768807411194
49,23.3,3.7478039264679
50,23.5,3.70019316673279
51,23.7,3.67796897888184
52,23.9,7.32923412322998
53,24.0,6.88439893722534
54,24.1,29.1603126525879
55,24.3,7.24613475799561
56,24.5,1.97680950164795
57,24.7,3.73954677581787
58,24.8,3.51177096366882
59,25.0,26.8418827056885
60,25.1,99.5982055664063
61,25.3,11.4249820709229
62,25.4,5.93042850494385
63,25.7,1.53689384460449
64,25.9,8.47470092773438
65,26.1,409.297180175781
66,26.2,271.771270751953
67,26.4,7.47285652160645
68,26.6,0.447557985782623
69,26.8,0.126669004559517
70,27.0,0.472944498062134
71,27.2,518.827392578125
72,28.1,311930.96875
73,29.1,3882.26293945313
74,29.2,751.716735839844
75,29.8,0.636507391929626
76,30.0,63.9736480712891
77,30.1,478.302978515625
78,30.3,21.01686668396
79,30.5,1.36577653884888
80,30.7,2.51791977882385
81,30.8,2.78601551055908
82,31.0,13.959680557251
83,31.1,349.370788574219
84,32.1,84485.140625
85,33.0,38.5758972167969
86,33.1,79.7649307250977
87,33.3,12.165319442749
88,33.5,0.8530393242836
89,33.7,0.360857337713242
90,33.9,17.7294445037842
91,34.1,340.856719970703
92,34.2,87.1927261352539
93,34.4,0.477073073387146
94,34.6,0.576686561107635
95,34.8,6.44255113601685
96,35.0,38.240161895752
97,35.1,43.7251396179199
98,35.3,7.40934658050537
99,35.5,0.602687954902649
100,35.8,1.84592413902283
101,36.0,159.785491943359
102,36.1,236.309997558594
103,36.3,3.24024939537048
104,36.4,0.795326769351959
105,36.7,1.21881592273712
106,36.9,16.6422176361084
107,37.1,193.165496826172
108,37.2,61.1252632141113
109,37.4,3.63905477523804
110,37.6,0.475140541791916
111,37.8,3.65021085739136
112,38.0,106.049453735352
113,38.1,420.721618652344
114,38.3,11.8573436737061
115,38.5,0.436753332614899
116,38.8,0.979971885681152
117,39.0,58.889404296875
118,39.1,1734.48962402344
119,39.3,12.3892307281494
120,40.1,7924.5517578125
121,40.2,0.534961342811584
122,40.9,3.32774066925049
123,41.1,1399.10498046875
124,41.2,529.976440429688
125,41.4,0.24297259747982
126,41.7,0.140021085739136
127,41.9,9.76607513427734
128,42.1,996.888000488281
129,42.2,245.311141967773
130,42.4,1.39230501651764
131,42.6,0.0736120864748955
132,42.9,3.18323969841003
133,43.1,2813.39184570313
134,43.2,617.490417480469
135,43.4,0.0821328163146973
136,44.1,25934.041015625
137,44.2,14.5056219100952
138,44.8,0.81640899181366
139,45.0,160.837585449219
140,45.1,1067.8935546875
141,45.3,5.28048133850098
142,45.4,0.550333797931671
143,45.7,1.35207307338715
144,45.9,24.8844871520996
145,46.1,173.697296142578
146,46.2,30.1356296539307
147,46.3,10.8783378601074
148,46.5,1.05982077121735
149,46.7,2.48313426971436
150,46.9,34.225227355957
151,47.1,191.843292236328
152,47.2,42.9178657531738
153,47.4,1.36076951026917
154,47.6,1.52784609794617
155,47.8,9.66654968261719
156,48.0,173.106811523438
157,48.1,502.259918212891
158,48.3,4.9131236076355
159,48.4,1.60409343242645
160,48.7,2.60734367370605
161,48.9,20.7464866638184
162,49.1,169.148101806641
163,49.2,32.9258613586426
164,49.4,2.20651793479919
165,49.5,1.23708713054657
166,49.8,4.3368763923645
167,50.0,120.388442993164
168,50.1,427.859802246094
169,50.2,98.9802322387695
170,50.4,1.9968376159668
